InstanceId,Label,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,TotalEvents
81da3bf9-8ee9-4a9b-9247-945721862129,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
8214afe5-9f85-4b32-8f67-29e1cdf4eb4a,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
8233d344-744a-47b0-84ba-b768fed29b35,Anomaly,0,3,1,0,6,4,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,25
823a5c5c-7b22-4377-a7a1-d775040907c4,Anomaly,0,3,1,0,6,4,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,25
82711825-7010-4f2d-9538-be33d8c14374,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
8279b54d-0229-4e14-a2fc-422fd28a68e3,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
8288842e-59c4-43f2-867f-e40dd510b656,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
82d7d56c-28fd-4b93-ae33-66af88221ce8,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
82e58058-b703-4ff4-8332-6f9e06913e52,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
830a7ea5-ee16-4187-998e-abba556643b9,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
830aa7c3-4f34-49d0-8be9-28e3d851ca80,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
8320a2b9-ef0d-41e3-9c8e-a7db00f01374,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
836589b1-3b1f-484f-9613-b3e63416ebf5,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
836caab5-f348-4ff8-ac77-5c858bd80b33,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
83d199f5-19a8-4fbf-ad5c-1d076c969993,Normal,1,3,6,0,1,6,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,24
84101af0-dfb6-4666-b274-3270b3a0cc6f,Normal,1,3,6,0,1,6,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,25
8452c11a-8875-40d3-9800-6eba334a6c97,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
84559170-4caa-4346-a612-1a85643a004b,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
84a0a0ee-1d8f-465f-8e91-2b3e6a7763bb,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
84ce51cd-b4b3-45d3-af99-d346db0adb14,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
84f66fa3-521e-4a43-ba47-d53d829c28dc,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
84fd125f-58bb-4383-aee5-628f11b1ecd0,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
84ffecbf-c32c-4c13-87d2-66063ddf8c25,Normal,1,3,6,0,1,6,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,24
852015bb-c9c2-4b71-b58a-4ad47a62ad24,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
8534fbdc-b5fe-498a-ae85-0ddb751f9e15,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
855a15c1-178e-4361-baca-858a1aed09c0,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
857b9d88-8b38-486c-a208-095063309a10,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
8581214c-3ea8-433b-b6ed-716caf9a86ac,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
85b60e9e-d04e-4aee-908e-45a873cd747f,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
860b61fa-0dbc-43a5-838c-c2373e55e999,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
8610afef-3b26-4a95-aa38-fe9d0f412a7a,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
861af784-6a39-4e26-b539-81673fb0c03e,Normal,1,3,6,0,1,6,1,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,26
8642500f-6c1e-48ae-825a-7c1827e25fe0,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
86a51d93-1bbf-4cfa-9afd-4c807a2f644a,Normal,1,3,6,0,1,6,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,24
86e981e2-743c-4ff5-9f6e-81c214c45e1d,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
8713c735-099f-4b1b-b399-5ccc25faf8dc,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
871741d6-f5ce-45b4-a258-3abddfe2bf9e,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
874ffb7b-49b3-4c6d-a2e9-35bf272650b1,Anomaly,0,3,1,0,6,3,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,24
880f4d2c-2256-4cc1-a272-f20f5d14e2f0,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
8846d4cc-f2cd-45ec-9d97-962a9206e070,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
88497a9a-f03b-4e9e-9317-de62f081dc59,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
885cb94b-436d-4663-b862-1d5df726afe5,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
8890cf38-7c1d-47b5-85f8-110414f9e5e2,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
88a3a33c-0cf4-42a0-8c7a-a39a3d2bf30b,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
88c38521-06f0-43a8-ab4e-52fadc0efa2b,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
88cf700f-df76-43ac-bc6c-be14cdfea441,Normal,0,6,3,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,24
88d627ba-f040-43e4-be85-78e8f91aa971,Normal,0,6,3,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,24
88fb3bbc-b6c4-4b4a-b593-9911aff8ea1d,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
890dd272-05a4-455c-b6d6-19d59727430d,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
8916075c-8edd-473d-b58a-20834000a67e,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
89298a71-0069-457a-a4ea-0f5d3b9d6c82,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
892f3be8-b503-475a-80f4-6285d9beb812,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
895c3344-de10-49bc-8efe-d2bd38749c9e,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
89604999-362e-4644-b42b-13f52dbcc2e4,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
899606e0-71f5-4ef8-8e45-43d7fa5f1c41,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
89a3f142-c77a-4e53-ae03-4c1cdd67a32f,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
89b2d0e5-1437-43c1-84a3-9cecfb4f95ce,Normal,1,3,6,0,1,6,1,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,26
89d3d85a-bd74-463a-bd1e-2ce512318963,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
89d5dfda-d148-44a9-acbe-ff589b6ce493,Normal,0,6,3,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,24
89ec2387-2e4b-4a73-94e8-7dd2ed6a485f,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
8a5937c4-e69d-495d-a180-77d819602f2e,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
8a599a51-a9cc-48fd-aabe-f2163aca8aec,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
8aa7a403-3ce9-4947-b70c-85063d5d943e,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
8ac06cea-c0c6-400c-a73a-2d20b8e5071b,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
8b1a2464-0236-456b-98e3-5faa92d7154c,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
8b3488af-159b-4bfb-a83e-1ffb89ee8b8d,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df,Anomaly,0,3,1,0,6,4,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,25
8b833660-f31e-4e9a-9383-bea36641ead8,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
8b8de2a7-5ac9-4dbf-930d-0c32f7760e5d,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
8b96f945-74b0-46fd-98e0-498c0954554e,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
8b9da7b6-3469-4443-9fa4-de62b3c2b1d9,Anomaly,0,3,1,0,6,4,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,25
8be1522c-507f-4142-876a-98040acd31fc,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
8bfcfb23-3f58-4a86-b71d-40ab53f7cd67,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
8c08ab04-7208-45f6-b3c0-3d21dd1d9f7a,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
8c49a574-e467-4e62-9659-36508a210181,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
8cac19b2-bb18-43af-ad7b-1821ade3827a,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
8ce25f78-4cb6-4c78-9b91-102b31d884a6,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
8ce3e487-6ddb-4e85-997b-c2e12d7cec27,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
8ceb1ad7-aec3-4865-a417-d75956bf591b,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
8d44fe55-0dfc-4399-a2f8-bd44b7b07f9f,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
8d64da06-29bb-466f-be46-5d8be6fbc34f,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
8da222c7-20ee-4b4e-8e35-c5fe6cb48edd,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
8db376c1-d77c-49a6-8ef9-75e34c1b0c5b,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
8df16621-352a-4d21-96fb-9f5b8d64af00,Normal,0,6,3,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,24
8dfd3283-9680-476d-b968-632ac87af706,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
8e5ddd6f-758d-475f-a4f4-3ec9bff6d687,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
8e7e780d-6e6f-4344-96e8-06baf256211d,Anomaly,0,3,1,0,6,4,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,25
8e9e11bd-51c6-49dd-ab8a-1676332c136c,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
8ebf0386-a998-4164-ba52-1cef1209ec15,Anomaly,0,3,1,0,6,4,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,25
8eda1b86-a440-4aa1-9a73-5703bd702276,Normal,1,3,6,0,1,6,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,24
8ee39493-00a4-46f3-ba36-f86e7f0bbf71,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
8f37b71b-276e-4c1a-b2bb-c385143c6269,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
8f461f4f-9e0e-422a-8266-be2671d16abe,Normal,1,3,6,0,1,6,1,1,0,0,0,5,0,2,0,0,0,0,0,0,0,1,0,27
8f5e4347-660a-4f49-886a-c16fe342c05a,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
8f70a52e-57b6-4399-ae75-729a686cfd66,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
8f77d04e-ac04-459e-a13e-8429c901e1f1,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
8f7dc3db-c009-4304-a725-3de747fca161,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
8fe33b19-dcaf-4b44-a4d8-108967c95410,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
8ff3fce6-f0a2-4fa3-93a6-200c37e5b52f,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
9009086d-49cf-47e9-8c0a-dd2cc540df67,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
9063fc7b-2dac-4247-a2e2-121481b48203,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
906d6473-1287-4031-9f68-0b1ebc048f86,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
90705042-4ed3-416a-8ded-e10d11096b0f,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
909b44e9-03c9-475a-8fc7-62b6a67caf61,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
909ee1bd-dce1-49ce-ad17-b2f49ce2c7ae,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
90af885d-7418-48d9-b8a5-684f393919f4,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
90b447c2-73bd-49fd-bf8c-358c7e16db84,Anomaly,0,3,1,0,6,4,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,25
90de6690-65d7-45fb-ad47-4fa41183bc45,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
90f92b17-26b0-41a4-b8e2-2394798e8dfa,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
910aa834-4ec0-493a-b31e-f7e1ca792a00,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
9112db47-6408-49d6-b394-2193a5aecadb,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
913b5a1f-face-4114-95ed-871d11aa4ad6,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
91bf9c40-14eb-4c7e-b2ab-7d5e011eb18d,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
91c8e473-5b9c-454e-9de1-d7dc26a55595,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
920b37c7-c1f0-46cc-a8d8-e7a3e6c13179,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
929155de-5043-4d50-8e20-bc9e60135c6e,Normal,1,3,6,0,1,6,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,24
929934d6-93cc-43d1-88b6-5060e08c2544,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
92d87851-9700-47ce-9c7c-5d5bf7e964af,Anomaly,0,3,1,0,6,4,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,25
92f66a37-6318-4118-9e4c-a6f24d07ca31,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
935a2b21-927b-432c-903f-58d22e035ab4,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
936c9a66-79d6-4a07-a027-4a2191e18e6f,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
936e2b73-c49c-435f-bccb-31a6b805784d,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
93975623-68c6-4a2f-a1a5-e82dfaa5f683,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
93ddd596-dc57-43ca-8e37-99a157468871,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
93f5d436-30d7-4f1a-9496-a1065794c215,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
942d95b2-843b-4199-9d3d-a68dfeba5780,Anomaly,0,3,1,0,6,4,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,25
95053c15-0ce9-4721-b2ac-940d61ec4a4f,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
95188efc-e07c-479f-8dbd-51d2e77d03b4,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
9519027d-a784-4153-adfc-44a612cce03c,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
951b5e8d-75a1-4a50-80c3-69257fc8de16,Normal,1,3,6,0,1,6,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,24
9586c99a-245f-4da4-9599-730873adac36,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
95960536-049b-41f6-9049-05fc479b6a7c,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
95971539-12f8-43f2-a4c8-23de08bcb169,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
95a171fe-3718-4ce9-b4d7-0a49bcba90a5,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
95a41b2f-2efd-45b9-ae4c-5d77a35eb184,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
95bcbad0-0f31-4cfe-a4cb-c41a24c03d87,Anomaly,0,3,1,0,6,4,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,25
95d76d89-932c-4b32-b65c-a63be0bf39ee,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
95fc77cf-1dcf-4266-92f9-1ce84659c40b,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
962e88bf-1efe-46c6-8ef2-2cbec8d60d4a,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
963c1d4b-94f9-4381-b245-40d58184ddaf,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
96591c63-f5f4-47c8-8002-640578d553a0,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
96938bfb-ff16-4711-b91f-f00279699650,Normal,1,3,6,0,1,6,1,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,26
969dbe7f-36a6-422b-988b-31f9e0ccd93d,Anomaly,0,3,1,0,6,4,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,25
96a2b9bf-83d4-4bad-bdd5-9f65b9e91c78,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
96abccce-8d1f-4e07-b6d1-4b2ab87e23b4,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
96c14ae9-be71-4fe7-bf25-7d1e0f184e45,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
96c58299-fc8f-4be0-942e-8bcf09431769,Normal,0,2,2,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12
96d9b9d1-5b9b-47f4-a693-f752a845c2db,Anomaly,0,3,1,0,6,4,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,25
9736fd82-da99-4731-97a1-ea34951c1458,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
976251d5-57ca-400a-bac4-36fe12e7899e,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
97662f78-a904-4fe3-88eb-2f96d2e74fc4,Anomaly,0,3,1,0,6,4,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,25
978ae54b-045c-4bae-8560-15d08d908113,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
97b51cbf-7ba1-45c7-99c9-897c98e94d8e,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
97da180f-8c12-4082-8edc-83bd30bf8239,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
97f35703-34ae-4c2e-b824-6632a665b66c,Normal,1,3,6,0,1,6,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,24
983438c9-cc7e-4e75-92ab-daccb659f9e9,Normal,1,3,6,0,1,6,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,24
9838bc65-2401-4b35-bdfd-88dd2ce03a69,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
983f91b3-13d5-48ca-bca9-6dd146e98de7,Anomaly,0,3,1,0,6,4,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,25
9857f3fc-e038-416f-9ef0-49e6902710a5,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
9868ed9c-2fed-4218-b986-1d86ec2be783,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
987fb98a-5315-46b2-b6e8-54592c784c4c,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
98a42dde-cf21-409f-9583-16bbe598f1cf,Normal,1,3,6,0,1,6,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,24
98e42a17-0d80-41d8-b5d1-8ea137ab1c54,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
98e9712a-cd1a-4619-9590-2be57eb33299,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
9902109d-b589-4d14-a1ae-50a69a88ce3c,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
991aaff5-ab29-4aa6-acd4-6fbb0730cc2e,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
993aa6ff-b8e2-4966-a785-4e5f0fe28ce9,Anomaly,0,3,1,0,6,4,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,25
99528094-3e46-4e0a-8e5a-7bf6f3eebae9,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
99583a33-38df-4206-8b7c-11fef4c01623,Anomaly,0,3,1,0,6,3,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,24
9978b7e9-1847-4b9d-ac83-30f840320aaa,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
99926c0c-c0b7-4c0e-a8a6-5c36a9ef7151,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
99a7ccf9-95f7-49c1-84c5-901c4952075e,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
99c923f1-286a-402f-83e2-434f89fd12ce,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
9a1d8c51-be5d-4a87-b59b-0be0262ec487,Anomaly,0,3,1,0,6,5,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,26
9a4787c1-febf-44cd-906b-ffdbe2718760,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
